## DiploLocus-likelihood. u01 = 1.25e-08, u10 = 1.25e-08, Ne = 5000.0
## Analyze 51 pairs of sel. coef.
## VCF: Ex2_UK_v54.1_all_chr2_135e6-137e6.vcf
## meta info: Ex2_v54_UK_1240K_noFam_strictPASS_from4500.info
## generation time 28.1 units,## Computing likelihoods for 450 loci at 94 time points: 0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 96, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 129
##    Max sample sizes at each time: 2, 1, 2, 1, 1, 3, 6, 2, 1, 5, 4, 2, 3, 4, 3, 3, 6, 1, 2, 2, 3, 5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2, 2, 1, 4, 4, 2, 2, 2, 1, 2, 3, 3, 2, 4, 5, 1, 3, 5, 4, 1, 8, 3, 4, 2, 2, 5, 5, 4, 1, 3, 9, 5, 28, 51, 18, 21, 6, 9, 7, 14, 6, 3, 5, 4, 7, 1, 4, 1, 4, 30, 3, 9, 7, 1, 2, 1, 3, 3, 42, 1, 1
## Assume constant selection pressure throughout the duration considered
(-0.25, -0.5)	(-0.1703230172644903, -0.3406460345289806)	(-0.11603972084031948, -0.23207944168063896)	(-0.07905694150420947, -0.15811388300841894)	(-0.053860867250797105, -0.10772173450159421)	(-0.03669498169055174, -0.07338996338110348)	(-0.024999999999999998, -0.049999999999999996)	(-0.017032301726449036, -0.03406460345289807)	(-0.011603972084031947, -0.023207944168063894)	(-0.007905694150420948, -0.015811388300841896)	(-0.005386086725079711, -0.010772173450159421)	(-0.003669498169055176, -0.007338996338110352)	(-0.0024999999999999996, -0.004999999999999999)	(-0.0017032301726449036, -0.003406460345289807)	(-0.0011603972084031954, -0.0023207944168063908)	(-0.0007905694150420947, -0.0015811388300841895)	(-0.0005386086725079711, -0.0010772173450159421)	(-0.0003669498169055176, -0.0007338996338110352)	(-0.00024999999999999995, -0.0004999999999999999)	(-0.00017032301726449035, -0.0003406460345289807)	(-0.00011603972084031954, -0.00023207944168063908)	(-7.905694150420947e-05, -0.00015811388300841894)	(-5.3860867250797105e-05, -0.00010772173450159421)	(-3.669498169055176e-05, -7.338996338110351e-05)	(-2.5e-05, -5e-05)	(0.0, 0.0)	(2.5e-05, 5e-05)	(3.669498169055176e-05, 7.338996338110351e-05)	(5.3860867250797105e-05, 0.00010772173450159421)	(7.905694150420947e-05, 0.00015811388300841894)	(0.00011603972084031942, 0.00023207944168063884)	(0.0001703230172644902, 0.0003406460345289804)	(0.00024999999999999995, 0.0004999999999999999)	(0.00036694981690551723, 0.0007338996338110345)	(0.0005386086725079705, 0.001077217345015941)	(0.0007905694150420947, 0.0015811388300841895)	(0.001160397208403194, 0.002320794416806388)	(0.0017032301726449019, 0.0034064603452898037)	(0.0024999999999999996, 0.004999999999999999)	(0.003669498169055172, 0.007338996338110344)	(0.005386086725079705, 0.01077217345015941)	(0.007905694150420948, 0.015811388300841896)	(0.011603972084031942, 0.023207944168063883)	(0.01703230172644902, 0.03406460345289804)	(0.024999999999999998, 0.049999999999999996)	(0.03669498169055172, 0.07338996338110344)	(0.05386086725079705, 0.1077217345015941)	(0.07905694150420947, 0.15811388300841894)	(0.11603972084031942, 0.23207944168063885)	(0.17032301726449017, 0.34064603452898035)	(0.25, 0.5)	ID
-174.57242735088613	-142.42395911736054	-110.68602162843956	-82.30936826298351	-62.09199318428332	-49.90673396594082	-43.26868392086685	-39.8602497262323	-38.14910337695827	-37.28674118463015	-36.84320336031338	-36.60807791972634	-36.47891057542685	-36.40523989204251	-36.361670406499165	-36.335049392298686	-36.31833037212384	-36.307596571124854	-36.30058812398011	-36.295954480277466	-36.29286309016657	-36.29078732711328	-36.28938722124209	-36.28843988112336	-36.28779750138074	-36.286432555326506	-36.28507884759886	-36.28444944176849	-36.28353005308976	-36.28219016673976	-36.28024414256918	-36.27743226574517	-36.27340081208822	-36.267689729791414	-36.25975095036372	-36.24905331409043	-36.235403551145815	-36.219773158542	-36.206264728289874	-36.206570869560224	-36.24973100428955	-36.402725716497514	-36.81186822467346	-37.77949563439101	-39.88672530134357	-44.14545865828762	-52.13108072876564	-66.15840015581338	-88.38379981997028	-121.54001322970751	-165.1448538687271	2_135054058_snp_2_135054058
-167.3146649134069	-143.9440616662291	-118.27856046255553	-89.3186927810466	-67.9016559280908	-56.70978343887384	-52.02930881783696	-50.540575984595534	-50.368025695566885	-50.641232386024214	-51.00483734455316	-51.332878433958534	-51.592837886696906	-51.78658321748989	-51.92620443542951	-52.02483366944451	-52.09364600271193	-52.141274471800706	-52.17406909530723	-52.19657193913693	-52.21197716301017	-52.22250703259229	-52.22969691119194	-52.23460272385971	-52.23794845130086	-52.24510984547586	-52.252283956454974	-52.25564436461464	-52.26058180592672	-52.26783982635205	-52.27851650294148	-52.29423801243285	-52.317422270690706	-52.351684946498985	-52.40247618928397	-52.47810228398405	-52.591410264125926	-52.76265097279531	-53.02449565592152	-53.431065109580835	-54.07447876558897	-55.11527377452255	-56.837059599748095	-59.738208443038815	-64.66220975168386	-72.91030267553796	-86.1220976623186	-105.50107571923388	-130.15933923997954	-155.39848504063596	-176.93009020991386	2_135056853_rs11677171
-334.1661927404329	-296.1333395163962	-250.91725060592674	-191.21476645663583	-138.6468818229784	-107.72393098816802	-91.23393677979733	-82.71590446529198	-78.2898640410688	-75.9276384928881	-74.62027704603788	-73.86817186951423	-73.41934277345547	-73.14277782065204	-72.96781622115567	-72.85482927871168	-72.78072461390131	-72.73156726759296	-72.69869270168651	-72.67658103615379	-72.66164893707548	-72.65153723400825	-72.6446767061987	-72.64001590547859	-72.63684667500931	-72.63008858336202	-72.62335320641432	-72.6202101985799	-72.61560589280546	-72.60886707962719	-72.59901760260072	-72.58465045155071	-72.56375592570085	-72.5335035894275	-72.4899955805643	-72.42806164961998	-72.34129392664319	-72.22281142340883	-72.0678875692108	-71.88094354231912	-71.69220709878171	-71.59468811513422	-71.82114690734294	-72.89185655187526	-75.86484306908726	-82.67980640055039	-96.49113021568749	-121.78241470993848	-162.98624702729813	-220.65859061898274	-279.43504992444775	2_135057892_rs16830360
-388.14939998766147	-340.5338812560606	-288.6781404132219	-215.35403003221973	-152.11316607560224	-115.43036248476277	-95.65429847885513	-85.1931641268915	-79.57667969316708	-76.4634302820599	-74.67163625614074	-73.60195141724907	-72.94249085899692	-72.52507117243647	-72.25537082062213	-72.07840626705851	-71.96097705395249	-71.88242495139914	-71.82958052587396	-71.7938897934394	-71.76971856013589	-71.75331795895872	-71.74217547728043	-71.73459863252401	-71.72944328931086	-71.7184410813463	-71.70746368000316	-71.70233697441213	-71.69482182753418	-71.68381226986803	-71.66769804461997	-71.64414378874554	-71.60978229014145	-71.5598015947065	-71.48741913090838	-71.38328162703549	-71.23495145475432	-71.02693394156037	-70.74236848613886	-70.36896023820891	-69.91475347320089	-69.44526116227252	-69.16383380785983	-69.5714672730629	-71.75056003447067	-77.79222339443464	-91.32053464966864	-118.03383835499186	-165.07364107100653	-239.18227139678595	-318.0945905365028	2_135058732_rs4954130
-305.26297523907573	-248.44343266890903	-188.34460725813116	-141.38112810677012	-108.80199455550452	-88.61064883440902	-77.23645822526275	-71.21842679512459	-68.13920994846148	-66.58101803116455	-65.78848043490626	-65.37852700662116	-65.16098595407202	-65.04184248851917	-64.97427768017778	-64.93459610475638	-64.91051892719562	-64.89549124147187	-64.88589259900915	-64.87965029513103	-64.87553549275692	-64.87279620750908	-64.87095971456608	-64.86972234292413	-64.86888574537168	-64.86711481177308	-64.86536763875984	-64.8645584712484	-64.86338019582728	-64.86167102178091	-64.8592060365417	-64.85568219451235	-64.85071307095247	-64.84385738843507	-64.83473911984574	-64.8233928807279	-64.81113689149231	-64.80264763153073	-64.81072715994328	-64.8670414760517	-65.04598954345582	-65.5171253459596	-66.65825065114691	-69.2905270081109	-75.12740281240117	-87.4724702831128	-111.79227733130024	-154.83941550075656	-220.22680668143587	-278.70718950131266	-324.705734669267	2_135061348_rs6430506
-252.80628973258428	-210.43351736589923	-165.28230497900256	-128.7157580305272	-102.61718849797526	-85.70158453571305	-75.6808562193521	-70.06393495714515	-66.98516861907439	-65.29410478035477	-64.34822051236567	-63.80458085414575	-63.482443972916755	-63.28579274260223	-63.16253375443081	-63.083571412888865	-63.03211350378833	-62.99814467534804	-62.97550858584576	-62.96032229142867	-62.950085405505526	-62.943161917145794	-62.93846859921505	-62.9352820363963	-62.9331161435039	-62.928500010613895	-62.92390272576848	-62.92175859171022	-62.91861890686986	-62.91402658444148	-62.90732068410776	-62.89755257650417	-62.883376230314134	-62.86291598952541	-62.83363479785882	-62.79227569143831	-62.73506868304609	-62.65867142704945	-62.562940330665484	-62.4580420431903	-62.38156273506901	-62.43815585737254	-62.88864689506198	-64.34199611530325	-68.13533685872186	-76.95266968413598	-95.39397775798926	-129.3176673635661	-180.82772743603493	-223.81214195677887	-254.8395174581317	2_135062062_rs2321733
-304.7106888801946	-242.92833947967642	-181.94380507061726	-136.92749025284994	-106.62034337289244	-88.15852575093902	-77.93806169554856	-72.64985624797066	-70.02757756607251	-68.75848101147807	-68.15184009564669	-67.86325319224103	-67.72591774758722	-67.66026143832138	-67.62859953489958	-67.6131287743743	-67.6054304121998	-67.60150773458597	-67.59944990283678	-67.59833351770835	-67.59770559077418	-67.597339392706	-67.59711850797547	-67.5969813002656	-67.5968939863689	-67.59672409565115	-67.59657704230071	-67.5965160926502	-67.59643568497647	-67.59633717216553	-67.59623461618051	-67.5961746878492	-67.59628201375557	-67.59686056495684	-67.59861769754752	-67.60315562966504	-67.61404491131645	-67.63916353539722	-67.6957886419782	-67.82167567023575	-68.09914440094856	-68.70724251194025	-70.03333981460224	-72.9040524067627	-79.02500947242794	-91.66283562763672	-116.20987955386838	-159.41382147779214	-225.461557570862	-297.5082507087904	-345.5277576465773	2_135062598_rs1439112
-438.844521883842	-360.80221073027667	-274.836880486212	-206.78937537745892	-159.99704809701907	-131.0984358618107	-114.81463459567573	-106.15187518732162	-101.66092900063066	-99.33823998907535	-98.1203713715551	-97.46595786307128	-97.103156622732	-96.89499928407345	-96.77142838625157	-96.6957489577776	-96.64815038992552	-96.61756414280546	-96.59758220681572	-96.58436644777947	-96.57554739560733	-96.569624827898	-96.56562965694125	-96.56292626828896	-96.56109305423138	-96.55719758069573	-96.55333390256175	-96.55153739421527	-96.54891308560724	-96.54508828738044	-96.53953277630939	-96.53150452238592	-96.51999248046732	-96.50368106360008	-96.48100257960833	-96.45044016480787	-96.41146120231792	-96.3669460078938	-96.32904846690889	-96.33278015752535	-96.46673882772794	-96.94137382478993	-98.23762173303048	-101.41953414596597	-108.74489829919955	-124.66661778389052	-156.81476890572566	-215.08323060530344	-305.1115585483927	-384.74794406307376	-451.09389803521145	2_135065943_rs7573104
-162.03085334835308	-144.70384879376306	-122.23637816143561	-99.1842735187473	-79.98914103534618	-66.46877105792305	-57.90388062734832	-52.73547135115858	-49.652976265526036	-47.79776474439898	-46.65985658847628	-45.9467234155233	-45.490756225982075	-45.19429084610358	-44.998986359053454	-44.86905324821314	-44.781990521107154	-44.72335554468486	-44.683724531113064	-44.656871414177544	-44.63864499354256	-44.626259249272785	-44.61783569499285	-44.612103645487664	-44.60820162647206	-44.59986904880232	-44.591548257410906	-44.58765984488222	-44.58195710965846	-44.57359671105551	-44.561347031437634	-44.54341375260833	-44.517192187760685	-44.47892179897805	-44.42321813975298	-44.342470465403885	-44.226141429889594	-44.0601400332947	-43.826778413093436	-43.50663516255193	-43.08552914967951	-42.57402553823054	-42.055802301457994	-41.79736339432324	-42.468492229157334	-45.48756158281083	-53.26420064169815	-68.54750489627855	-91.97043787146667	-122.165959282664	-151.7368039947931	2_135066476_rs11887156
-208.0306782988711	-176.84199387860033	-144.05791134877194	-107.40761351195	-81.67601337577929	-68.38766190695537	-62.82658230598771	-61.03249512264149	-60.79260308397445	-61.08423779725605	-61.4894793263768	-61.859055258401476	-62.15330233628927	-62.37314591817341	-62.53180466693786	-62.6439828746314	-62.722293212050126	-62.776516140898345	-62.81386070983179	-62.83948989327503	-62.85703735137492	-62.86903240492119	-62.87722314439816	-62.88281206176972	-62.88662375199012	-62.8947827663385	-62.90295660335959	-62.90678540538611	-62.91241118902077	-62.92068135442822	-62.93284752583525	-62.95076364563736	-62.977187084073705	-63.01624281160194	-63.07415226458288	-63.1604047207906	-63.28969251337927	-63.485207216724916	-63.78442889441747	-64.2495719371759	-64.9867809496566	-66.1815162641977	-68.16234135021364	-71.50829862847169	-77.20152309683002	-86.75476773938405	-102.04998583555705	-124.51910966329494	-154.12307867696222	-187.3646885352083	-217.822150696307	2_135068007_rs755586
-75.26863084980872	-61.94287096383804	-50.141340122631526	-41.491797744400216	-34.37691274427022	-29.28960854761281	-26.087394116190538	-24.187172473210705	-23.085962110694936	-22.44671169606991	-22.069241282581118	-21.84093268148114	-21.699339743677054	-21.609512382552847	-21.55144348276203	-21.513348855503082	-21.488080760686042	-21.47118534182923	-21.45982336519818	-21.45215171108342	-21.446957221509937	-21.443433191549133	-21.44103923400909	-21.43941147047988	-21.43830398344796	-21.435940608091887	-21.43358277384628	-21.432481683663532	-21.430867701724555	-21.428503435704254	-21.425043374107588	-21.419986699844202	-21.41261195817747	-21.401889652426796	-21.38637232744204	-21.364073082212016	-21.332373888048746	-21.288080007996047	-21.227913692525085	-21.15014790498349	-21.059001484337028	-20.97543489785219	-20.962113057207294	-21.177297483682683	-21.977883587933782	-24.07058899519653	-28.60735307989914	-36.83319657173605	-46.783949457505685	-53.4874438375632	-62.135616065313584	2_135068794_rs4953911
-169.95404532739562	-146.50886787363757	-121.2986834452752	-91.50864699579255	-69.09143360133528	-57.414883058751364	-52.69595165276336	-51.39184531814002	-51.464460486265565	-51.96485097194406	-52.5118908102962	-52.97822657494073	-53.33854400068444	-53.60348613234478	-53.79291312273029	-53.92607408263076	-54.018689480267746	-54.08266284371794	-54.12665240178729	-54.15680973588527	-54.17744263810058	-54.19153998944718	-54.201163104790524	-54.207727933507364	-54.21220452528124	-54.22178493584915	-54.23138024641483	-54.23587403926103	-54.242475926557496	-54.25217888215652	-54.266448243962515	-54.28745173074959	-54.31840746172098	-54.36411709800544	-54.431796184736356	-54.532394982833175	-54.68275408748002	-54.90922607182691	-55.25394542938896	-55.78598104855039	-56.621547715622356	-57.96073005993497	-60.15245076489208	-63.80005667041846	-69.8973695052552	-79.8869198124311	-95.30936867635026	-116.82452289658418	-143.88244972437158	-173.1481539574105	-199.6044897533376	2_135070118_rs59902004
-45.60523154426835	-38.40166382385299	-29.760525975699807	-23.1382738522416	-18.817212204800747	-16.229198739240594	-14.779089448719695	-13.968153449783467	-13.520845346427627	-13.275521391199751	-13.139780105731592	-13.063118048206544	-13.018620911420806	-12.992015097777106	-12.975648012469106	-12.965325394057658	-12.958680673184189	-12.954334897035729	-12.951458622346314	-12.949538356981943	-12.948248380111524	-12.947378027139884	-12.946789010486878	-12.946389551676628	-12.946118254969843	-12.945540627423153	-12.94496615574917	-12.944698502290944	-12.944306892620403	-12.943734786419895	-12.942900865884184	-12.941689380180305	-12.939938218270937	-12.937426262974274	-12.933865375439593	-12.928911582126819	-12.922231661111928	-12.913711157944276	-12.904003932644253	-12.895884233273204	-12.897458759489734	-12.929646180831423	-13.043256983760266	-13.356503075331105	-14.129759986304665	-15.88246841909309	-19.471585112464055	-25.65748469547499	-31.93014467748618	-37.53311572134376	-44.796484567018815	2_135071570_rs10183733
-99.54635940039657	-84.31353017062642	-70.50559698190042	-54.84230923670785	-42.924965608983136	-36.73136281919881	-34.28136665891153	-33.63685004583181	-33.701869007454434	-33.978374576675975	-34.27148581108332	-34.518322703706914	-34.70780993302891	-34.8466047215806	-34.945600220268076	-35.01508231787239	-35.063358534882966	-35.09668216193664	-35.119585745955796	-35.13528259408546	-35.14601974215996	-35.153354816484764	-35.15836139273728	-35.16177662380486	-35.16410538433168	-35.16908891212068	-35.17407980645142	-35.176417071168814	-35.17985062395691	-35.184896673147186	-35.192316789280426	-35.20323715410797	-35.21932872951685	-35.243082721880704	-35.27823847125759	-35.33046175123133	-35.40844695838285	-35.52575916026898	-35.70400360240121	-35.97842460592282	-36.40797721607356	-37.09349431071753	-38.20967559632163	-40.05743586032381	-43.1352833901782	-48.192023134947576	-56.13652086105084	-67.47278755273001	-81.38990061955302	-96.65895315234145	-111.0449516189749	2_135075621_rs3791281
-153.30323200049926	-125.50421285503845	-95.50383037080316	-70.5108113246327	-53.4276278523648	-43.19678031805835	-37.625310995540104	-34.80049256960274	-33.43650435918896	-32.798101076844716	-32.50571563687822	-32.37441124489503	-32.31685054675371	-32.29252235140094	-32.28287557677608	-32.27952266680613	-32.27873343495324	-32.27888985318466	-32.279318631980175	-32.27976031947865	-32.28013066017898	-32.280415193595395	-32.28062400066602	-32.28077320155185	-32.280878073251536	-32.28111101224904	-32.28135588474918	-32.28147453289611	-32.28165341422979	-32.28192616584994	-32.28234846345052	-32.283015607292015	-32.284096734078	-32.285903125902344	-32.28902744181339	-32.29463198216283	-32.30505232212981	-32.32507116046001	-32.364618713258416	-32.4445034115394	-32.6085280449429	-32.948794606360856	-33.65703534415067	-35.1222492822054	-38.09231845863488	-43.87054091364532	-54.40442802327121	-72.0065388145674	-98.09667940785305	-131.38271636035302	-165.3480044933826	2_135079978_rs935474
-211.04214781275226	-173.87298521269614	-138.75032229395484	-110.89548833565372	-91.46695527886406	-79.14659934822926	-72.07148763154859	-68.30757378105811	-66.401689743766	-65.46437696145709	-65.01050205862562	-64.7921154841208	-64.68700832609056	-64.63612684072446	-64.61121962176092	-64.59882170815465	-64.5925097979588	-64.58920439760959	-64.58741547977267	-64.586412014851	-64.58582842412436	-64.58547731197336	-64.58525969009338	-64.58512145018918	-64.58503192246374	-64.58485319442765	-64.58469171179478	-64.58462209275912	-64.5845267448197	-64.58440153084385	-64.58424950533495	-64.58409483307001	-64.58401544168294	-64.58421736470764	-64.5852010303417	-64.58812930486256	-64.59563724428365	-64.61360882521045	-64.6550741585216	-64.74877031560366	-64.95798917223347	-65.42211364225345	-66.44764802938035	-68.7028187119705	-73.6026982904661	-83.91134877575523	-103.95118635800972	-136.2149304587988	-172.1718609021364	-203.59066545196413	-231.5007818119238	2_135080139_rs935473
-516.7251980535735	-408.94986130090746	-301.10061311153396	-211.9956130079315	-153.7706436240858	-121.82950872045139	-106.36640278755644	-99.58126943320012	-96.89455183611578	-95.99965513608068	-95.82922167963808	-95.91700923233392	-96.07112103660067	-96.21970515229614	-96.34109275130238	-96.43312309828343	-96.50014401586363	-96.5478075710659	-96.58120895678586	-96.60439574153901	-96.62039251637047	-96.63138369888682	-96.63891492439508	-96.64406585336427	-96.64758440617119	-96.65513108822063	-96.6627120765963	-96.66627023381247	-96.67150648788036	-96.67922154067494	-96.69060876676585	-96.70745879018352	-96.73248383665425	-96.76984560638799	-96.82604140733852	-96.9114438276357	-97.04307284239601	-97.24975889594413	-97.58204667719016	-98.13162876532066	-99.0700089687568	-100.72555957995132	-103.73455313432686	-109.32265375555116	-119.76913199580353	-138.9626498626589	-172.4727455713805	-226.11431372297417	-304.2890616295953	-407.6617751234002	-504.64683456759735	2_135081866_rs62168048
-115.02409179595746	-86.96373827470786	-64.04695185039375	-49.30172308018345	-39.72171826753997	-34.12653652171828	-31.00452997586114	-29.32547982748781	-28.4484305549178	-27.997026847218233	-27.764629322194313	-27.64340612666004	-27.57870173860225	-27.543114974763515	-27.522871356385647	-27.510954255187116	-27.503710709974598	-27.499183738025202	-27.496289430968858	-27.4944058565947	-27.4931636243273	-27.492336362271264	-27.4917816073944	-27.491407767668345	-27.491154981980717	-27.490619797928968	-27.49009168512485	-27.48984706272953	-27.489490810279108	-27.488973946018003	-27.488228316721735	-27.487161956452432	-27.485657284716755	-27.483579288924066	-27.48081096114277	-27.4773560904543	-27.47360046900898	-27.470935716233086	-27.473200563492615	-27.489948202830114	-27.543761212862577	-27.68641743798451	-28.03375668786611	-28.836604216139936	-30.605588162851706	-34.26276552568696	-41.17566283709411	-52.92463235981782	-70.50207522096287	-91.8484444787747	-114.10731285381627	2_135082444_rs11674550
-106.69858395420732	-93.53889950336864	-80.88604599521247	-65.51824714138492	-51.93411823587364	-44.04311139666144	-40.51323962786291	-39.220203273114286	-38.88262490506881	-38.90041175247282	-39.023537816396605	-39.15720635280378	-39.270744040657426	-39.358308722306994	-39.422634191198085	-39.468602173134	-39.50090725342575	-39.523372393401914	-39.53888858425109	-39.549557276847786	-39.55687101383258	-39.56187477968512	-39.56529353363892	-39.56762721647706	-39.56921923001013	-39.57262811705452	-39.57604475263455	-39.57764571134537	-39.57999866598279	-39.58345893976019	-39.588552157317835	-39.59605861195861	-39.60714250122798	-39.62355320187164	-39.6479454847258	-39.68440237540039	-39.73931472953292	-39.822908257943666	-39.951975398348715	-40.154884127054295	-40.480895279835124	-41.01747111699215	-41.921601804453324	-43.47276072627929	-46.14961692608634	-50.70450005920557	-58.13194761930135	-69.16272341433304	-83.44308158297014	-98.93496988349493	-113.72703625185217	2_135082760_rs1439111
-172.52396222925825	-151.05046538443295	-130.64163001573672	-106.73708996039684	-84.94977909356427	-71.41733702285214	-64.8190597124579	-62.03917204902491	-61.023499519659524	-60.74450948802897	-60.74325849219899	-60.828218951813824	-60.92517024216741	-61.00907878706671	-61.07443809796726	-61.1227381855636	-61.157384837438606	-61.1817937262032	-61.19879561315182	-61.210551332782536	-61.2186403562822	-61.22418841670391	-61.22798546309414	-61.230580339300666	-61.232351910134774	-61.236149001716065	-61.23995979559297	-61.24174718483091	-61.244376140749786	-61.24824660962826	-61.25395285388399	-61.262382673558065	-61.27487261366693	-61.2934563185122	-61.32127307413225	-61.363261490364486	-61.427377712770856	-61.52680620519863	-61.68408836985679	-61.93899677842493	-62.36370220537535	-63.09180351084925	-64.37214519358739	-66.66104514994173	-70.75381623577675	-77.89004997850047	-89.60547511577047	-107.03839501436258	-129.68353367750058	-154.0257622697984	-176.75189036957886	2_135087985_rs35792347
-246.88530623085603	-215.55965325948966	-179.23148348944585	-128.72560735218386	-93.37966734750897	-74.09539786693502	-64.67122821489778	-60.395421777398376	-58.56054896481546	-57.81919433621564	-57.54834856543689	-57.4709569623013	-57.46725088542744	-57.48721383592288	-57.51115991616114	-57.532245123740005	-57.54881460147481	-57.56112310084714	-57.5699810952266	-57.576234865648715	-57.580597001390665	-57.58361596383973	-57.58569459794884	-57.587120888175356	-57.588097310762834	-57.59019735681027	-57.59231480897817	-57.59331132579307	-57.594780907713435	-57.59695281091801	-57.6001727153954	-57.60496776693431	-57.61215422301281	-57.623021613084006	-57.639659156284054	-57.66555496081209	-57.70673166661517	-57.77395677573051	-57.887130064811615	-58.08409357726849	-58.4383560701444	-59.09436786550604	-60.33563348377032	-62.70816570883333	-67.21823383014019	-75.58007615202087	-90.3726956455475	-114.79324444004254	-151.21743504290848	-197.09149622773558	-237.76964808560194	2_135093552_rs17783590
-259.8861124539558	-203.19651896218275	-150.4887843959831	-112.29483066085919	-87.33662319674414	-72.56128706487804	-64.42252449374426	-60.17216328575368	-58.02354196498094	-56.95162969696208	-56.415808547727934	-56.14435433960953	-56.0037388789869	-55.928748204611445	-55.887381480550715	-55.863730402157046	-55.84972587793999	-55.84116508711262	-55.83578821640907	-55.832336580045904	-55.830083260653666	-55.828593711051596	-55.82760007157154	-55.82693294459785	-55.82648300019501	-55.82553357353217	-55.82460105227652	-55.82417062405947	-55.823545543423556	-55.822642489986336	-55.8213481018844	-55.81951524420958	-55.81696946056761	-55.813544169092374	-55.809187829402056	-55.80424106178164	-55.80010219940498	-55.80076339327817	-55.81627332609461	-55.8704234244186	-56.0175992630395	-56.37918950483071	-57.22026548653286	-59.102568047875224	-63.15469401720438	-71.42767900742335	-87.0434814645714	-113.45604377251334	-151.77516295382267	-197.20048876234063	-240.5747294214783	2_135096302_rs935480
